TickTimeMs
125.0939
155.92179999999996
108.0136
114.882
114.64930000000004
96.34269999999992
95.20020000000011
94.28049999999996
92.63080000000002
96.93349999999998
101.98810000000003
101.77829999999994
104.46270000000004
106.66599999999994
107.63900000000012
113.14899999999989
115.01670000000013
121.606
117.43449999999984
115.17889999999989
119.11419999999998
120.5618000000004
118.81939999999986
123.91550000000007
119.46270000000004
121.99449999999979
130.80020000000013
128.43039999999974
124.75820000000022
121.10309999999981
136.28200000000015
129.7748999999999
124.05830000000014
121.20960000000014
125.49119999999994
140.73489999999947
145.25710000000072
124.74609999999939
126.79010000000017
127.26890000000003
124.92309999999998
126.30000000000018
127.23620000000028
125.42329999999947
123.31970000000001
117.57260000000042
124.07380000000012
120.0042999999996
119.01839999999993
138.82040000000052
124.59709999999995
121.5685999999996
120.93279999999959
122.98200000000088
115.58279999999922
111.85230000000047
123.31049999999959
112.58449999999993
122.42900000000009
125.63550000000032
115.81840000000011
121.78809999999976
114.73419999999987
116.62960000000021
116.3140999999996
114.05140000000029
116.01950000000033
112.30959999999959
112.3173999999999
114.25630000000092
112.4489999999987
113.32760000000053
113.08599999999933
115.94180000000051
115.59829999999965
115.84270000000106
125.96329999999944
115.73179999999957
117.06860000000052
129.4964999999993
131.84150000000045
118.2541999999994
119.58570000000145
118.0687999999991
118.88910000000033
142.07569999999942
119.16480000000047
118.10120000000097
117.61619999999857
118.01050000000032
124.2502999999997
118.9971999999998
120.72230000000127
123.16699999999946
128.54149999999936
137.78610000000117
130.55569999999898
132.53300000000127
134.89419999999882
129.92129999999997
133.91610000000037
134.4410000000007
128.5698999999986
127.30420000000049
128.59680000000117
129.04889999999978
130.60449999999946
128.64179999999942
130.59289999999964
131.3702000000012
130.84540000000015
130.28999999999905
130.76150000000052
136.85080000000016
143.85180000000037
139.04749999999876
141.39210000000094
131.3739000000005
137.29759999999987
137.89109999999891
146.3690000000006
141.4891000000007
140.2535999999982
138.38530000000173
143.23219999999856
140.09220000000096
138.77410000000054
139.30449999999837
139.97299999999996
143.75940000000082
142.0707999999995
143.50500000000102
147.08190000000104
146.89849999999933
148.22390000000087
158.2038999999968
154.44220000000132
147.63660000000164
149.92239999999947
145.8257999999987
151.11509999999907
148.7451000000001
149.07340000000113
152.04769999999917
156.83629999999903
153.13650000000052
154.39870000000155
184.4831000000013
157.78659999999945
157.37579999999798
153.34990000000107
155.64649999999892
153.3672000000006
155.5577000000012
155.39949999999953
163.86509999999907
168.35420000000158
154.50660000000062
157.85869999999704
155.31330000000162
157.07930000000124
161.35859999999957
159.16319999999905
157.65069999999832
155.32520000000295
157.21990000000005
157.395999999997
156.56070000000182
156.31720000000132
155.28249999999753
156.52419999999984
158.64080000000104
157.2556000000004
157.34909999999945
156.54040000000168
159.3822
158.10859999999957
158.89779999999882
156.42399999999907
156.303100000001
163.21710000000166
163.1944999999978
156.34419999999955
161.2584999999999
170.2527000000009
185.03559999999925
161.78710000000137
168.38739999999962
164.65629999999874
180.5599000000002
163.4815000000017
164.247800000001
164.95059999999648
162.9155000000028
164.63739999999962
157.42269999999917
160.6794000000009
160.04320000000007
164.8135000000002
158.5838999999978
162.51560000000245
160.2624999999971
159.63680000000022
160.21260000000257
158.5148999999983
162.26230000000214
159.33849999999802
161.38760000000184
159.67489999999816
167.08599999999933
163.44650000000183
163.1839
162.8823999999986
161.10310000000027
163.10260000000198
159.42209999999977
162.12179999999717
159.53000000000247
172.3872999999985
161.78840000000127
161.36859999999797
163.37100000000282
161.10269999999946
160.08150000000023
164.1912999999986
162.1815999999999
160.70880000000034
161.1262999999999
162.27739999999903
158.15170000000217
162.2055999999975
160.01300000000265
160.00889999999708
161.75990000000093
159.2471000000005
161.7344000000012
163.34879999999976
161.15630000000237
160.29509999999573
163.08280000000377
162.38009999999485
164.08190000000468
165.3073000000004
162.81619999999384
175.6811000000016
164.44170000000304
170.1394999999975
160.2343000000037
165.77149999999529
162.17120000000432
